date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:13:32	26197/26197	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:05%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=27	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro3773.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97)
11:13:33	25006/25006	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:06%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=29	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro95dc.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97)
11:13:33	24857/24857	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:07%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=30	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro8bcf.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97)
11:13:35	10646/10646	---M--	200	added ('OK')	image/jpeg	etag:%228035bbf4d36ccb1:0%22	http://www.jdf-tech.com.cn/upimg/2010101694631520.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2010101694631520.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97)
11:13:36	16561/16561	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:10%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=19	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disproa9bc.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:37	14336/14336	---M--	200	added ('OK')	image/jpeg	etag:%2280d1dd9928cb1:0%22	http://www.jdf-tech.com.cn/upimg/2010610194831460.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2010610194831460.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97)
11:13:37	14336/14336	---M--	200	added ('OK')	image/jpeg	etag:%2280762643938cb1:0%22	http://www.jdf-tech.com.cn/upimg/2010610195128689.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2010610195128689.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97)
11:13:37	14336/14336	---M--	200	added ('OK')	image/jpeg	etag:%220514bf938cb1:0%22	http://www.jdf-tech.com.cn/upimg/201061019502574.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201061019502574.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=16&title_lm=%E7%94%9F%E5%8C%96%E5%8F%8A%E5%87%9D%E8%A1%80%E8%AF%95%E5%89%82%E7%B3%BB%E5%88%97)
11:13:37	15202/15202	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:11%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=62	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro619c.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:38	16161/16161	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:12%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=51	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro7d36.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:38	10947/10947	---M--	200	added ('OK')	image/jpeg	etag:%2204bf04b3219cc1:0%22	http://www.jdf-tech.com.cn/upimg/2011523181510725.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2011523181510725.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:39	24089/24089	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:13%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=64	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro3ebc.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:41	48987/48987	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:14%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=63	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro3221.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:42	13283/13283	---M--	200	added ('OK')	image/jpeg	etag:%228034ef6b824cc1:0%22	http://www.jdf-tech.com.cn/upimg/2011427102548128.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2011427102548128.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:42	12102/12102	---M--	200	added ('OK')	image/jpeg	etag:%2207c10e8bf67cb1:0%22	http://www.jdf-tech.com.cn/upimg/2010109224024550.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2010109224024550.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:42	14701/14701	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:16%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=123	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disproc17f.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:43	16163/16163	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:18%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=117	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disprod625.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:44	15409/15409	---M--	200	added ('OK')	image/jpeg	etag:%2280f5ea9e8d4cc1:0%22	http://www.jdf-tech.com.cn/upimg/2011427114559237.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2011427114559237.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:44	12563/12563	---M--	200	added ('OK')	image/jpeg	etag:%2202269db8a4cc1:0%22	http://www.jdf-tech.com.cn/upimg/2011427112612586.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2011427112612586.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:44	9645/9645	---M--	200	added ('OK')	image/jpeg	etag:%227ba3d6aca389ce1:0%22	http://www.jdf-tech.com.cn/upimg/201372695851743.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201372695851743.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:44	13026/13026	---M--	200	added ('OK')	image/jpeg	etag:%227c52a9e99c4ce1:0%22	http://www.jdf-tech.com.cn/upimg/2013109104530367.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/2013109104530367.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:45	20315/20315	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:19%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=116	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro09c3.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:45	20253/20253	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:19%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=115	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disprobce2.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:46	19327/19327	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:20%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=114	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro004c.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:48	20196/20196	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:21%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=113	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro64d0.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:49	9603/9603	---M--	200	added ('OK')	image/jpeg	etag:%22d773efca389ce1:0%22	http://www.jdf-tech.com.cn/upimg/201372695422443.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201372695422443.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:49	9153/9153	---M--	200	added ('OK')	image/jpeg	etag:%225722e78ba289ce1:0%22	http://www.jdf-tech.com.cn/upimg/201372695043609.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201372695043609.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:49	9824/9824	---M--	200	added ('OK')	image/jpeg	etag:%22b7e8debfa089ce1:0%22	http://www.jdf-tech.com.cn/upimg/201372693754784.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201372693754784.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:50	20189/20189	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:23%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=112	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro79ff.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:50	9824/9824	---M--	200	added ('OK')	image/jpeg	etag:%22bfefcdcd9f89ce1:0%22	http://www.jdf-tech.com.cn/upimg/20137269318567.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/20137269318567.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:50	20113/20113	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:24%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=111	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/dispro9bb2.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:51	20168/20168	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:24%20GMT	http://www.jdf-tech.com.cn/cn/dispro.asp?id=110	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/disprob3a3.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:51	13830/13830	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:13:26%20GMT	http://www.jdf-tech.com.cn/cn/product.asp?page=2&fid=17&title_lm=PCR%e5%88%86%e5%ad%90%e8%af%8a%e6%96%ad%e8%af%95%e5%89%82%e5%92%8c%e5%be%ae%e7%94%9f%e7%89%a9%e7%b3%bb%e5%88%97&keyword=	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/product8a63.html	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:52	9686/9686	---M--	200	added ('OK')	image/jpeg	etag:%2223af5a839e89ce1:0%22	http://www.jdf-tech.com.cn/upimg/201372692154142.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201372692154142.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:53	9686/9686	---M--	200	added ('OK')	image/jpeg	etag:%22932e23879d89ce1:0%22	http://www.jdf-tech.com.cn/upimg/201372691451225.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/201372691451225.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:13:53	9100/9100	---M--	200	added ('OK')	image/jpeg	etag:%22cb99b8579c89ce1:0%22	http://www.jdf-tech.com.cn/upimg/20137269621306.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/20137269621306.jpg	(from http://www.jdf-tech.com.cn/cn/product.asp?fid=17&title_lm=PCR%E5%88%86%E5%AD%90%E8%AF%8A%E6%96%AD%E8%AF%95%E5%89%82%E5%92%8C%E5%BE%AE%E7%94%9F%E7%89%A9%E7%B3%BB%E5%88%97)
11:14:12	151212/151212	---M--	200	added ('OK')	image/jpeg	etag:%22d07a3dbe9abd51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-12-6/2019120612013750.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-12-6/2019120612013750.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=411)
11:14:14	173481/173481	---M--	200	added ('OK')	image/jpeg	etag:%225063d068eaabd51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-12-6/2019120612053431.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-12-6/2019120612053431.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=412)
11:14:33	164682/164682	---M--	200	added ('OK')	image/jpeg	etag:%2250178e3c7793d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509204056.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509204056.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=409)
11:14:38	192876/192876	---M--	200	added ('OK')	image/jpeg	etag:%2210d7774b7793d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509210546.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509210546.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=409)
11:15:01	177449/177449	---M--	200	added ('OK')	image/jpeg	etag:%2250f4295f7793d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509213867.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509213867.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=409)
11:15:21	705302/705302	---M--	200	added ('OK')	image/jpeg	etag:%22805982357793d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509202837.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509202837.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=409)
11:15:21	162386/162386	---M--	200	added ('OK')	image/jpeg	etag:%225097161f7393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508511290.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508511290.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:15:40	152059/152059	---M--	200	added ('OK')	image/jpeg	etag:%2240df18267393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508512494.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508512494.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:15:43	170331/170331	---M--	200	added ('OK')	image/jpeg	etag:%2270a9552b7393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508513364.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508513364.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:16:07	164682/164682	---M--	200	added ('OK')	image/jpeg	etag:%22b0a950457393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508521753.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508521753.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:16:16	798250/798250	---M--	200	added ('OK')	image/jpeg	etag:%22403f59547793d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509212079.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110509212079.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=409)
11:16:22	180772/180772	---M--	200	added ('OK')	image/jpeg	etag:%22b0125a4b7393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508522723.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508522723.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:16:33	163298/163298	---M--	200	added ('OK')	image/jpeg	etag:%22d06d1f517393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508523696.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508523696.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:16:41	151378/151378	---M--	200	added ('OK')	image/jpeg	etag:%22903b8a587393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508524913.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508524913.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:16:51	180466/180466	---M--	200	added ('OK')	image/jpeg	etag:%22704fa95e7393d51:0%22	http://www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508525954.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/edit_file/Image/2019-11-5/2019110508525954.jpg	(from http://www.jdf-tech.com.cn/cn/disnew.asp?id=408)
11:16:52	17697/17697	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2003:16:25%20GMT	http://www.jdf-tech.com.cn/cn/order.asp?id=4	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/orderdcfd.html	(from http://www.jdf-tech.com.cn/cn/dispro.asp?id=4)
11:16:53	2177/2177	---M--	200	added ('OK')	image/jpeg	etag:%220d0e2d984f9ca1:0%22	http://www.jdf-tech.com.cn/cn/image/287.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/cn/image/287.jpg	(from http://www.jdf-tech.com.cn/cn/dispro.asp?id=4)
11:16:58	29385/29385	---M--	200	added ('OK')	image/jpeg	etag:%2280a9d2e6141ce1:0%22	http://www.jdf-tech.com.cn/upimg/d201342511129791.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/jdf-tech/jdf/www.jdf-tech.com.cn/upimg/d201342511129791.jpg	(from http://www.jdf-tech.com.cn/cn/dispro.asp?id=100)
